Artist Link,Artist Name,Stage,Day,Start Time,End Time,Song,Followers,Enjoyment
https://open.spotify.com/artist/5KjGwF0TkKmKSC42Mtq2VV,Jessie Reid,Acoustic Stage,2024-06-29,13:00,13:00,https://open.spotify.com/track/4lDviyx50ZMALSovCHFo61,4674,0
https://open.spotify.com/artist/4GwPAPOKcvW46DRiBCHzpM,Jada Star,Acoustic Stage,2024-06-29,11:30,11:30,https://open.spotify.com/track/4pVFptNIdvYjmd8Abxbcqf,215,0
https://open.spotify.com/artist/3pUWmkSef9vJOPDViYGZ5L,Tonino Baliardo,Acoustic Stage,2024-06-30,21:30,21:30,https://open.spotify.com/track/3SK45LddxlEkzI8OWO9Eyo,2757,0
https://open.spotify.com/artist/5yzE49FicYiSxN61oaxkNn,Judy Collins,Acoustic Stage,2024-06-30,20:00,20:00,https://open.spotify.com/track/2xSfwtV4mUr2h63Q1zJH58,261717,0
https://open.spotify.com/artist/5DhdFUvQCHgY2F9mVL8uoz,London Community Gospel Choir,Acoustic Stage,2024-06-30,18:30,18:30,https://open.spotify.com/track/06OBnIdrBHKdDExrOUOuEg,12506,0
https://open.spotify.com/artist/28pqwEjm2WDueRWP4AjA1x,Bernard Butler,Acoustic Stage,2024-06-30,15:55,15:55,https://open.spotify.com/track/6SnUGtPs1ieKztvBPkruSC,21964,0
https://open.spotify.com/artist/2u3CcsymKa7lEdcsFH61CL,BLUMITSU,Stonebridge Bar,2024-06-30,21:00,21:00,https://open.spotify.com/track/4UUFEsytkfXTxrHp6p69rm,98,0
https://open.spotify.com/artist/7ritjcrqfuDJoXWZv8OIMG,Michele Stodart,Acoustic Stage,2024-06-30,15:00,15:00,https://open.spotify.com/track/44at4P07dTeUqNpoDhPivB,1112,0
https://open.spotify.com/artist/4bFdVUzXSr2unwjEoOe5dY,Grace Petrie,Acoustic Stage,2024-06-30,14:00,14:00,https://open.spotify.com/track/7IrdjFDrsMH9NkNnZ2oUGq,23080,0
https://open.spotify.com/artist/6Jb7UcGSrZigvdcjKZSaDP,Frankie Archer,Acoustic Stage,2024-06-30,12:10,12:10,https://open.spotify.com/track/5YqgJluBbobJEyqW5JTQpa,1401,0
https://open.spotify.com/artist/059zYnVrxnkUTiNIrHHYyz,Toby Lee,Acoustic Stage,2024-06-30,11:30,11:30,https://open.spotify.com/track/747cz9CNdzfODNGH7b6TAv,5605,0
https://open.spotify.com/artist/3jTlKw98Ql1jGRPYqhqHap,Skindred,Avalon Stage,2024-06-28,23:05,23:05,https://open.spotify.com/track/581mukhDjta60CCwpvnjL9,560053,0
https://open.spotify.com/artist/5vBKu1igxFo6g1sHADkIdg,Kate Nash,Avalon Stage,2024-06-28,21:35,21:35,https://open.spotify.com/track/3PY6DWrkuIt6LZgFesrIkJ,427638,0
https://open.spotify.com/artist/6imyM8T1Xbe8v2iZe41dR7,Haircut 100,Avalon Stage,2024-06-28,20:05,20:05,https://open.spotify.com/track/4vwLjB2NRtl9b34jRe6cWd,82198,0
https://open.spotify.com/artist/27M9shmwhIjRo7WntpT9Rp,Frank Turner,Avalon Stage,2024-06-28,17:05,17:05,https://open.spotify.com/track/49ccDOSipaIJ4PcmovJy4h,367012,0
https://open.spotify.com/artist/02YLJJnWC7YQVixkjEBRn7,Billie Marten,Avalon Stage,2024-06-28,15:40,15:40,https://open.spotify.com/track/0DwaOWI1kC2s98qLj0LTDd,316060,0
https://open.spotify.com/artist/0Li5gN0dvr75XWnu9R3p1U,The Deep Blue,Avalon Stage,2024-06-28,14:20,14:20,https://open.spotify.com/track/56lkcZVLuaATUdQbyY8B6U,2279,0
https://open.spotify.com/artist/784raV75AJ0QjwVLzpvKkJ,The Bar-Steward Sons Of Val Doonican,Avalon Stage,2024-06-28,13:00,13:00,https://open.spotify.com/track/02bpx8jgCdgbjEsVq0vrR4,3004,0
https://open.spotify.com/artist/7n1EM42Fseebd9H2p8eWWS,New Model Army,Avalon Stage,2024-06-29,23:10,23:10,https://open.spotify.com/track/5hiUBcY7ZvytQfWOOfV1pA,108148,0
https://open.spotify.com/artist/0P2q6xyNc2hVFkG3ThjYcJ,The Magic Numbers,Avalon Stage,2024-06-29,21:40,21:40,https://open.spotify.com/track/0CIUacqGuohdes8fdIP4K3,89841,0
https://open.spotify.com/artist/4LUOGNccPSilRIm4Jcflg2,Shaznay Lewis,Avalon Stage,2024-06-29,20:10,20:10,https://open.spotify.com/track/3eeGcDgJJBu4ITsC2iL1Uh,15997,0
https://open.spotify.com/artist/3cePP77CX6XY9b0aigzrqh,BC Camplight,Avalon Stage,2024-06-29,18:40,18:40,https://open.spotify.com/track/07MmMkkxvMpcc9uvfjj46i,26240,0
https://open.spotify.com/artist/3ZKyADicHqelBDeADLutiu,Flyte,Avalon Stage,2024-06-29,17:10,17:10,https://open.spotify.com/track/4FG86wYpIjIl5NrOr79Fxf,65074,0
https://open.spotify.com/artist/3QLPy7F0m9XgChp2Lk9B3N,Lucy Spraggan,Avalon Stage,2024-06-29,15:40,15:40,https://open.spotify.com/track/0tn15AIyBUAi9WLzzhKQsk,150588,0
https://open.spotify.com/artist/0UmcqMDiiyihc3KMXvGwWb,Cut Capers,Avalon Stage,2024-06-29,14:15,14:15,https://open.spotify.com/track/5CoMPmAsnk95FviCoqPFAk,15446,0
https://open.spotify.com/artist/4NPMwh3kDwi6uVCNtmeUvU,Elles Bailey,Avalon Stage,2024-06-29,12:50,12:50,https://open.spotify.com/track/0XTGjWG3NIxeJZ2tXzPfpT,32249,0
https://open.spotify.com/artist/4AksvCnkZaQoTu1nJr62Db,The Feeling,Avalon Stage,2024-06-30,22:50,22:50,https://open.spotify.com/track/1wBusVJKtDAp9PWhVlrXaY,93699,0
https://open.spotify.com/artist/7dJCdUO0l0K2WXzrzjYpmC,Caity Baser,Avalon Stage,2024-06-30,21:20,21:20,https://open.spotify.com/track/2yAmuAPIQ2YTfbZ0IdwTOD,90468,20
https://open.spotify.com/artist/023YMawCG3OvACmRjWxLWC,The Cat Empire,Avalon Stage,2024-06-30,19:55,19:55,https://open.spotify.com/track/5X0fRdKgOPZDjX2REYRovz,363730,0
https://open.spotify.com/artist/4VqlewwKZJoIcA88PYHUDd,Baby Queen,Avalon Stage,2024-06-30,18:20,18:20,https://open.spotify.com/track/5BCYtpbTyUQSMRwDVPb5wk,126454,20
https://open.spotify.com/artist/6veTV9sF06FBf2KN0xAdvo,The Go! Team,Avalon Stage,2024-06-30,16:50,16:50,https://open.spotify.com/track/5pRs3UKzcsl6c4aoihvtJ3,85510,0
https://open.spotify.com/artist/6BCpGC485tSshwjemmeAmd,The Scratch,Avalon Stage,2024-06-30,15:25,15:25,https://open.spotify.com/track/0ansLolwMuxl8ubtrFCfFe,29314,43
https://open.spotify.com/artist/6c2qQFq3xfxFJndX6wSe4f,Kingfishr,Avalon Stage,2024-06-30,12:35,12:35,https://open.spotify.com/track/4SHgZySOqyih9VIhoe239c,68133,46
https://open.spotify.com/artist/0vFkVid8pFiVX9aLS8jdru,The Ayoub Sisters,Avalon Stage,2024-06-30,11:30,11:30,https://open.spotify.com/track/7BqBJuoAcdxirbFZGi822X,7189,0
https://open.spotify.com/artist/5yXAFDZNUNyO92l5WTImkO,Billy Bragg,Left Field,2024-06-28,21:00,21:00,https://open.spotify.com/track/5B2mJIk8yso3ugyvfHR62A,169827,0
https://open.spotify.com/artist/27nD8P491xX8UzG3j01eIY,SPRINTS,Left Field,2024-06-28,19:50,19:50,https://open.spotify.com/track/02bA26OEe0nNFyE3YcNx4K,38303,25
https://open.spotify.com/artist/3ebD7fhAtxAuVaIxi1T2BJ,Seb Lowe,Left Field,2024-06-28,18:40,18:40,https://open.spotify.com/track/5Dj6O4NKfznlav1xo9TCX1,54975,0
https://open.spotify.com/artist/3hmNB1OCsGQVf8ttZy01e2,BIG SPECIAL,Left Field,2024-06-28,17:35,17:35,https://open.spotify.com/track/2wIPD1HU5Rw1I0H4WEyc3Y,11505,20
https://open.spotify.com/artist/28KtnfdwBHptsGPPWjeovU,Trampolene,Left Field,2024-06-28,16:30,16:30,https://open.spotify.com/track/68hgyHIYGAGvSl18U79qgu,14376,0
https://open.spotify.com/artist/5yXAFDZNUNyO92l5WTImkO,Billy Bragg,Left Field,2024-06-28,15:00,15:00,https://open.spotify.com/track/5B2mJIk8yso3ugyvfHR62A,169827,0
https://open.spotify.com/artist/0QJaBD8Piha8IEwKtNpBOB,Billy Nomates,Left Field,2024-06-29,21:00,21:00,https://open.spotify.com/track/3lBiecVdyFqNIx4VFn1ijn,46735,29
https://open.spotify.com/artist/5H9IFTRxSICj24uxO15ScU,English Teacher,Left Field,2024-06-29,19:50,19:50,https://open.spotify.com/track/0QZwfrjDdVGKjKfIzopBfL,43079,27
https://open.spotify.com/artist/7JQQENqbvCU2R9xeI9G342,Louis Dunford,Left Field,2024-06-29,18:40,18:40,https://open.spotify.com/track/230WMHL7rn1yctcsO0FtkO,36457,0
https://open.spotify.com/artist/0BjKESiuU8dT323VIL8SqG,Calum Bowie,Left Field,2024-06-29,17:35,17:35,https://open.spotify.com/track/6AP8Ttpx7tCVd8EqflkkR0,27685,29
https://open.spotify.com/artist/5nxFmhSekt9Acn4tWZxGge,47SOUL,Left Field,2024-06-29,16:30,16:30,https://open.spotify.com/track/0DWUQlg6LVJiroEudYaORI,65748,0
https://open.spotify.com/artist/4oUo6AM5hGBm930Un9nfuL,Billy Batts & the Made Men,Left Field,2024-06-29,15:00,15:00,https://open.spotify.com/track/56g5li5OESnC9FVdqxsTdW,763,0
https://open.spotify.com/artist/6XgIk9Y6qy6JCMZVime6DQ,Bob Vylan,Left Field,2024-06-30,21:00,21:00,https://open.spotify.com/track/2lWF9ufR8vOOXUwDslbKkQ,68933,27
https://open.spotify.com/artist/3lN1TG4RIoaJCff6Ck9KUR,The Farm,Left Field,2024-06-30,19:45,19:45,https://open.spotify.com/track/3FMwO7SOz9VTn9ii3Zkk0j,66431,0
https://open.spotify.com/artist/0LLilNa5TUAaUwJwLyOf2b,The Lottery Winners,Left Field,2024-06-30,18:35,18:35,https://open.spotify.com/track/7k2t5SM7IsgEtKtRK8V2sm,29818,0
https://open.spotify.com/artist/6sKGpXFS8bI6lKbRfhl52T,Will Varley,Left Field,2024-06-30,17:30,17:30,https://open.spotify.com/track/0HaSK4Tw1IHqvyoYJTqoYz,30326,0
https://open.spotify.com/artist/7BDvurihyagH0uSPNDJX7d,Pillow Queens,Left Field,2024-06-30,16:30,16:30,https://open.spotify.com/track/0yZ8L3IeepqzT7ydct5DGQ,36150,34
https://open.spotify.com/artist/5Ho1vKl1Uz8bJlk4vbmvmf,Amelie Lens,Arcadia,2024-06-28,1:50,1:50,https://open.spotify.com/track/4gD1qMyIjDyz7Te8nlQEji,602803,20
https://open.spotify.com/artist/0aIpJqqTLf683ojWREc5lg,Joy Orbison,Arcadia,2024-06-28,23:40,23:40,https://open.spotify.com/track/3sn7UM54xyAUjfR9rNxZwp,104363,39
https://open.spotify.com/artist/4Y7tXHSEejGu1vQ9bwDdXW,Fatboy Slim,Arcadia,2024-06-28,22:00,22:00,https://open.spotify.com/track/1sC9aAbpRk362KwmkfFHzy,1243546,0
https://open.spotify.com/artist/5sm0jQ1mq0dusiLtDJ2b4R,Eric Prydz,Arcadia,2024-06-29,2:00,2:00,https://open.spotify.com/track/1xNcBAoUw8Hz6LqK2jt4Ff,623976,0
https://open.spotify.com/artist/37uLId6Z5ZXCx19vuruvv5,Hot Chip,Arcadia,2024-06-29,0:45,0:45,https://open.spotify.com/track/3RCj5fG55qjtmnEML1gpnA,681700,32
https://open.spotify.com/artist/0vTVU0KH0CVzijsoKGsTPl,Barry Can't Swim,Arcadia,2024-06-29,22:35,22:35,https://open.spotify.com/track/3NZz7DWeVQesSOn6mO39F7,157390,81
https://open.spotify.com/artist/4qUk32dcxFNOv89M0iUItq,Club Shy,Arcadia,2024-06-29,21:45,21:45,https://open.spotify.com/track/1Ar2McJ98hNvgsHlxLTPQc,2136,0
https://open.spotify.com/artist/6yyACKZEH3neKNMrBW7zbt,Sarah Story,Arcadia,2024-06-29,21:00,21:00,https://open.spotify.com/track/2AUvCzF1npcO28GlBPFsir,869,0
https://open.spotify.com/artist/22I9QWygJ2IfxR855VsA3t,Hedex,Arcadia,2024-06-30,0:30,0:30,https://open.spotify.com/track/5etN0BsaiQlp0D6ltU4BX7,123658,41
https://open.spotify.com/artist/1Jv2F8VFJsSr2XKte0vpbQ,A Little Sound,Arcadia,2024-06-30,23:40,23:40,https://open.spotify.com/track/2ezzmll94GbaXehnUx6j2h,27586,34
https://open.spotify.com/artist/6XKxTAwaVZS4dhFj8IxFFz,Lens,Arcadia,2024-06-30,21:30,21:30,https://open.spotify.com/track/1XNQJZ8CfaTNIowJsaotvn,9858,0
https://open.spotify.com/artist/4qUk32dcxFNOv89M0iUItq,Club Shy,The Levels,2024-06-27,0:00,0:00,https://open.spotify.com/track/1Ar2McJ98hNvgsHlxLTPQc,2136,0
https://open.spotify.com/artist/0aIpJqqTLf683ojWREc5lg,Joy Orbison,The Levels,2024-06-27,21:00,21:00,https://open.spotify.com/track/3sn7UM54xyAUjfR9rNxZwp,104363,39
https://open.spotify.com/artist/25uiPmTg16RbhZWAqwLBy5,Charli xcx,The Levels,2024-06-28,0:30,0:30,https://open.spotify.com/track/4w2GLmK2wnioVnb5CPQeex,3298286,22
https://open.spotify.com/artist/5eitAUlYmlha3LLWg7aBn5,Kelly Lee Owens,The Levels,2024-06-28,23:30,23:30,https://open.spotify.com/track/6gMK2mbRr78BnRCEucoGfi,124318,22
https://open.spotify.com/artist/4p5WgeiPSPpqPDs7T6OkWf,ANOTR,The Levels,2024-06-28,21:30,21:30,https://open.spotify.com/track/5u4hhtZ7f4rWkMZEZcTKrH,104615,20
https://open.spotify.com/artist/5RMLpCv3ic2KtGnqJ7eMG4,I. JORDAN,The Levels,2024-06-28,18:00,18:00,https://open.spotify.com/track/74cQSljwBwRAHbuXHf2HYs,16976,32
https://open.spotify.com/artist/1DTZRmlVZBxx2wRQBtx6yi,Midland,The Levels,2024-06-28,15:00,15:00,https://open.spotify.com/track/1vBpwxsLVwaR4evBIaFmqD,297045,0
https://open.spotify.com/artist/4tNxq9NGKTKaX8OkZBLgf0,Nightmares On Wax,The Levels,2024-06-28,12:00,12:00,https://open.spotify.com/track/6G6M4fl2I0eqEQnzyTwR8m,471305,0
https://open.spotify.com/artist/366L4EjZXBPYbHs9XDQILZ,Ben Hemsley,The Levels,2024-06-29,1:30,1:30,https://open.spotify.com/track/3LmVmt1ovT79qH36xY34VF,48683,0
https://open.spotify.com/artist/4admDxmnri5Zco0xYrJ0ji,Jamie Jones,The Levels,2024-06-29,22:30,22:30,https://open.spotify.com/track/5cJZzpcqdwkUvD2f88wcgS,256397,20
https://open.spotify.com/artist/1GVbOnrND8b3eh2JZ4opw8,Carlita,The Levels,2024-06-29,21:00,21:00,https://open.spotify.com/track/3VNoo8PUhcbWG0oxHcpeBs,30680,0
https://open.spotify.com/artist/0DfYCARYRJ4vlSWlief3jv,Archie Hamilton,The Levels,2024-06-29,19:30,19:30,https://open.spotify.com/track/6xPppH1jLltk5L7HBN1srb,25402,0
https://open.spotify.com/artist/3hHvAP73aCKQMbcn2SQZ9d,Arielle Free,The Levels,2024-06-29,16:30,16:30,https://open.spotify.com/track/2u6BTFqxoiC6jigy7EPmXv,6254,0
https://open.spotify.com/artist/5BwxKBVu2V7EimSiegDjBx,A For Alpha,The Levels,2024-06-29,13:30,13:30,https://open.spotify.com/track/42G0DVvumZb93JMFNtNT7k,58,0
https://open.spotify.com/artist/6MFopqejpmTUUZlcRmGzgg,Todd Edwards,The Levels,2024-06-30,1:00,1:00,https://open.spotify.com/track/0IedgQjjJ8Ad4B3UDQ5Lyn,31779,20
https://open.spotify.com/artist/1LEazURLeCx0JhCtnvHNAJ,The Flamenco Thief,Bimble Inn,2024-06-27,17:00,17:00,https://open.spotify.com/track/2iXAuKvNr1XUUHYPk2fIkL,425,0
https://open.spotify.com/artist/1GuqTQbuixFHD6eBkFwVcb,Sammy Virji,The Levels,2024-06-30,20:00,20:00,https://open.spotify.com/track/5CaUUACiQFEf4zR5WoeIrp,111572,39
https://open.spotify.com/artist/6uJ51uV5rYzu1MJkC4CceI,Interplanetary Criminal,The Levels,2024-06-30,18:30,18:30,https://open.spotify.com/track/39JofJHEtg8I4fSyo7Imft,42044,39
https://open.spotify.com/artist/0tpkcjoMduNpT0FnpNYZiV,Y U QT,The Levels,2024-06-30,17:00,17:00,https://open.spotify.com/track/02dS31GgrNuZzwVOtf5uom,10197,32
https://open.spotify.com/artist/0XX7H57SCtPTrFytCQ03go,Clipz,The Levels,2024-06-30,16:00,16:00,https://open.spotify.com/track/7gkBHEqDRFznkE2yDBDc5P,2299,20
https://open.spotify.com/artist/5oDtp2FC8VqBjTx1aT4P5j,SHY FX,The Levels,2024-06-30,15:00,15:00,https://open.spotify.com/track/0gO2I7dgwORBIys7ZtIYw8,213160,20
https://open.spotify.com/artist/3SvsaUFZZNgVZYKrcFgzWW,Ahadadream,Lonely Hearts Club,2024-06-27,1:00,1:00,https://open.spotify.com/track/645e3XeVtB7QYpl3RdJBil,14455,20
https://open.spotify.com/artist/77DAFfvm3O9zT5dIoG0eIO,Kyla,Lonely Hearts Club,2024-06-27,21:30,21:30,https://open.spotify.com/track/4RoyxauEClj5vCcrN3GYIZ,25458,0
https://open.spotify.com/artist/3SozjO3Lat463tQICI9LcE,Tyla,Lonely Hearts Club,2024-06-27,19:30,19:30,https://open.spotify.com/track/5aIVCx5tnk0ntmdiinnYvw,1456320,20
https://open.spotify.com/artist/2jbP92oFLWqPqogflK1wlW,Skream,Lonely Hearts Club,2024-06-27,18:00,18:00,https://open.spotify.com/track/6RcByPoFlaUVAn2PnTxSVr,131631,0
https://open.spotify.com/artist/4VNQWV2y1E97Eqo2D5UTjx,Gorgon City,Lonely Hearts Club,2024-06-28,1:00,1:00,https://open.spotify.com/track/3hQSct6Ay5azm9dfFxHixY,473648,34
https://open.spotify.com/artist/39B7ChWwrWDs7zXlsu3MoP,Sonny Fodera,Lonely Hearts Club,2024-06-28,23:30,23:30,https://open.spotify.com/track/4bz8Z7squfs2Yji2DwoujR,194503,29
https://open.spotify.com/artist/0GG2cWaonE4JPrjcCCQ1EG,SG Lewis,Lonely Hearts Club,2024-06-28,21:30,21:30,https://open.spotify.com/track/3Du9k9oZz7DJCMZviju2lD,384186,32
https://open.spotify.com/artist/6jOz2B9qeID4dLP1o8bFGf,Crazy P,Lonely Hearts Club,2024-06-28,19:15,19:15,https://open.spotify.com/track/5wTv501Kl9wLABLwHo11RJ,122132,20
https://open.spotify.com/artist/3CJEpzlVzfyLTpKJlpKdHw,The Silhouettes Project,Lonely Hearts Club,2024-06-28,17:45,17:45,https://open.spotify.com/track/41pbH3pJ5E8EjmeyAbJVGu,50432,39
https://open.spotify.com/artist/3ZHJIsD3uMwwjXlSpDzPtY,Kojaque,Lonely Hearts Club,2024-06-28,16:15,16:15,https://open.spotify.com/track/1x28zxdv6XBU3a6oiCBp17,48884,83
https://open.spotify.com/artist/2LuHL7im4aCEmfOlD4rxBC,Grace Carter,Lonely Hearts Club,2024-06-28,15:00,15:00,https://open.spotify.com/track/57h4OYRuqBvgE87biicEzq,220712,0
https://open.spotify.com/artist/1JspXUvEv3D9ddMeLNqYWj,flowerovlove,Lonely Hearts Club,2024-06-28,13:30,13:30,https://open.spotify.com/track/2KzkWP9RYW1xz4gqDRArQd,60859,20
https://open.spotify.com/artist/4QJrAwNc5j17E5N2PxpqGj,Olivia Nelson,Lonely Hearts Club,2024-06-28,12:00,12:00,https://open.spotify.com/track/3S2LNcyJre3hvJbPTcoghO,19409,0
https://open.spotify.com/artist/6QYdXToMo4XHnG1AnEVZYJ,K Motionz,Lonely Hearts Club,2024-06-29,0:30,0:30,https://open.spotify.com/track/00c6JYguKlfq5yOlLoITlH,60768,43
https://open.spotify.com/artist/6m8itYST9ADjBIYevXSb1r,Wilkinson,Lonely Hearts Club,2024-06-29,23:30,23:30,https://open.spotify.com/track/6LW3Z1GqbL78TIjfDyg4zp,267118,22
https://open.spotify.com/artist/5QrV5Vr4KdsyKtifvD6X1U,Issey Cross,Lonely Hearts Club,2024-06-29,22:55,22:55,https://open.spotify.com/track/5RHIevCuoIZcY1AlnJ01fN,23285,48
https://open.spotify.com/artist/4U5QErgn94wZGw1rJz01BO,Charlotte Plank,Lonely Hearts Club,2024-06-29,22:15,22:15,https://open.spotify.com/track/0JI8koDoC5crQbIjhSty59,20857,48
https://open.spotify.com/artist/42uWTOhFxOD21pXuBmuEp9,Emz,Lonely Hearts Club,2024-06-29,19:30,19:30,https://open.spotify.com/track/2C0IvokSio8N7UyHwuB638,11458,32
https://open.spotify.com/artist/0n7CYdHaJm01NFXRhwbbKs,CASISDEAD,Lonely Hearts Club,2024-06-29,18:30,18:30,https://open.spotify.com/track/1HqPMPBhjbf7DR5f60MYpm,78080,20
https://open.spotify.com/artist/052uglZ4PgpVs8YxEOViXz,Lord Apex,Lonely Hearts Club,2024-06-29,17:30,17:30,https://open.spotify.com/track/6aXMJLGtlZV2ftNUADdA4H,72384,25
https://open.spotify.com/artist/1odn2oz1bEsGWugQ8W3zhn,Antony Szmierek,Lonely Hearts Club,2024-06-29,16:30,16:30,https://open.spotify.com/track/0kIim0efkAEH8y0AUctVDt,12283,27
https://open.spotify.com/artist/7dJCdUO0l0K2WXzrzjYpmC,Caity Baser,Lonely Hearts Club,2024-06-29,15:30,15:30,https://open.spotify.com/track/2yAmuAPIQ2YTfbZ0IdwTOD,90468,20
https://open.spotify.com/artist/0yw2O9rh7YQd5MqEHOFGzW,Ragz Originale,Lonely Hearts Club,2024-06-29,13:30,13:30,https://open.spotify.com/track/1FvNKYEN1FqQnFjAtiBlO9,24301,0
https://open.spotify.com/artist/3ummHhJhcQSykZfeZlw4MY,Caleb Kunle,Lonely Hearts Club,2024-06-29,12:30,12:30,https://open.spotify.com/track/41EhOIuGX1GPKj0JAGczle,1554,0
https://open.spotify.com/artist/0H0OkFxp022WOyKlt3HmlA,LOLO,Lonely Hearts Club,2024-06-30,23:15,23:15,https://open.spotify.com/track/5NyA9sbbbRbjBeoJqFw1th,34716,0
https://open.spotify.com/artist/1Uyqa2sdHm1bL5JK4IC4zc,Wooli,Lonely Hearts Club,2024-06-30,22:00,22:00,https://open.spotify.com/track/5AZJbQwaYGHWCY53k7fO57,114254,0
https://open.spotify.com/artist/4DLjEphXbW7qIhX4iwmNEe,Fat Dog,Lonely Hearts Club,2024-06-30,19:30,19:30,https://open.spotify.com/track/1EqavzBokG9fKmRfK6VJGp,15463,20
https://open.spotify.com/artist/5QsqiLFA5Z2gmpKBbxQB2j,Hak Baker,Lonely Hearts Club,2024-06-30,18:00,18:00,https://open.spotify.com/track/0n3uyWYYOfjvC4lUntZlwN,51685,41
https://open.spotify.com/artist/5Ph4BCHTBnS7CJctvtUDkp,Porij,Lonely Hearts Club,2024-06-30,15:30,15:30,https://open.spotify.com/track/4kSOiZOW85gDgPMKVmnNVC,23657,32
https://open.spotify.com/artist/0ZO4RAdPGfceGqLOnh5Thz,Holysseus Fly,Lonely Hearts Club,2024-06-30,14:00,14:00,https://open.spotify.com/track/1S8XTCSiR2BK3abiv0BkFZ,1369,0
https://open.spotify.com/artist/6mmSS7itNWKbapgG2eZbIg,Knock2,Assembly,2024-06-27,21:00,21:00,https://open.spotify.com/track/4FKRT4uPFx2L4exy9DCs1o,95738,0
https://open.spotify.com/artist/5Kmr0b3ip8g9P2i0dLTC3Z,Disco Lines,Assembly,2024-06-27,19:30,19:30,https://open.spotify.com/track/2cSdAkzAf2T4j4aLvx4LLz,132543,25
https://open.spotify.com/artist/52XSRQqTAfZ8ZrIqkQvQyA,Palms Trax,Assembly,2024-06-28,1:00,1:00,https://open.spotify.com/track/0ZGFIsd5rhApwpPV9YqMjd,64845,27
https://open.spotify.com/artist/0GG2cWaonE4JPrjcCCQ1EG,SG Lewis,Assembly,2024-06-28,20:00,20:00,https://open.spotify.com/track/3Du9k9oZz7DJCMZviju2lD,384186,32
https://open.spotify.com/artist/6JjQbtAO09K7qBEW2pdX5s,isq,Assembly,2024-06-28,16:00,16:00,https://open.spotify.com/track/4VL5XwfATZuAVTW471Wpro,28652,0
https://open.spotify.com/artist/08yjRkGm8KNsShKjtbEmt6,Hajaj,Assembly,2024-06-28,14:30,14:30,https://open.spotify.com/track/71p2ub5QJhJTzfvXbXaUXd,26120,20
https://open.spotify.com/artist/6EVc5gJQXiUl586m1NFCNH,Craig Richards,Assembly,2024-06-29,1:00,1:00,https://open.spotify.com/track/68p8UHJYUBwF7aqGHyAVQY,6193,0
https://open.spotify.com/artist/7vZgYqMEApgWpMpXMSJj1o,DJ Stingray 313,Assembly,2024-06-30,1:00,1:00,https://open.spotify.com/track/09JjjFJd01we1GwElMkgwk,20448,0
https://open.spotify.com/artist/4I8qgsaz4mQa9ICeCPibIF,Aurora Halal,Assembly,2024-06-30,23:30,23:30,https://open.spotify.com/track/7rMpHH7DgFzw8VKzVtDZuA,8208,0
https://open.spotify.com/artist/2kLa7JZu4Ijdz1Gle2khZh,TSHA,Assembly,2024-06-30,22:00,22:00,https://open.spotify.com/track/3Ql8FoHiDuU5aKCekZInYR,72261,58
https://open.spotify.com/artist/0FtsMKmZEq8fBWqdSOWtqp,03 Greedo,Firmly Rooted,2024-06-27,0:00,0:00,https://open.spotify.com/track/0MoQI1EZGSHLhd5UBdxPol,480278,0
https://open.spotify.com/artist/59APLaxReprkLuj2JBO0YD,Scarlet,Firmly Rooted,2024-06-27,18:00,18:00,https://open.spotify.com/track/1a5nE5zBQhc8TT1QLCyXy9,937,0
https://open.spotify.com/artist/0PNaqg1sztGjfjZcCpMSjm,Apiento,Firmly Rooted,2024-06-28,0:00,0:00,https://open.spotify.com/track/3S1hERrESAClhpYvQPiQnz,2693,0
https://open.spotify.com/artist/3M3wTTCDwicRubwMyHyEDy,Shygirl,Firmly Rooted,2024-06-28,14:00,14:00,https://open.spotify.com/track/1Ar2McJ98hNvgsHlxLTPQc,261995,0
https://open.spotify.com/artist/3VRyybsQu0MDG0F2LBxnv7,Noizu,Firmly Rooted,2024-06-29,2:00,2:00,https://open.spotify.com/track/6t4VHEcJ7Kek9pgGHlDp6R,75800,0
https://open.spotify.com/artist/5REF3rMSUd6bSRwgV09dzQ,Dj Laz,Firmly Rooted,2024-06-29,1:00,1:00,https://open.spotify.com/track/1hubeTWRXFgaA7AuPJprrZ,25322,0
https://open.spotify.com/artist/6JjQbtAO09K7qBEW2pdX5s,isq,Firmly Rooted,2024-06-29,20:00,20:00,https://open.spotify.com/track/4VL5XwfATZuAVTW471Wpro,28652,0
https://open.spotify.com/artist/21OabQwzpxuFNxp7p781Ao,Aatig,Firmly Rooted,2024-06-29,18:00,18:00,https://open.spotify.com/track/4EAKIDNz9sETtpeLa7LrQi,4515,27
https://open.spotify.com/artist/02QYcz7JjwzKiKGHg53rZY,Sasha,Firmly Rooted,2024-06-29,13:30,13:30,https://open.spotify.com/track/2zW59fFr8EPussvQtZhWvw,9212,0
https://open.spotify.com/artist/1uXHYeD8JQjkaIGvEARs4D,Iya Terra,Firmly Rooted,2024-06-29,12:00,12:00,https://open.spotify.com/track/38kPL6TNtdNp871jAsVW1r,101197,0
https://open.spotify.com/artist/3NJ94iuAmmMjbszODYT6pO,Subtronics,Firmly Rooted,2024-06-30,19:00,19:00,https://open.spotify.com/track/0Tcy9RRWvcnqepvmVcqv05,311813,0
https://open.spotify.com/artist/310IX3ZzFSl14ZvY2dM8Da,Silver Panda,Firmly Rooted,2024-06-30,18:00,18:00,https://open.spotify.com/track/6rGf5AsEaVskU0pO2ewcUL,12304,0
